_id/$oid,protocol,hpfeed_id/$oid,timestamp/$date,source_ip,source_port,destination_port,identifier,honeypot,destination_ip/0,snort/priority,snort/header,snort/classification,snort/signature,sensor,attachments/0/hashes/sha512,attachments/0/hashes/md5,attachments/0/description
66134efb616a1e7d9c623c12,TCP,66134ef8616a1e7d9c623c11,2024-04-08T01:57:12.673Z,175.215.4.22,12457,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525012:969,30,ET 3CORESec Poor Reputation IP TCP group 7,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135121616a1e7d9c623c14,pcap,6613511f616a1e7d9c623c13,2024-04-08T02:06:23.460Z,38.132.109.165,39547,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66135431616a1e7d9c623c16,TCP,6613542f616a1e7d9c623c15,2024-04-08T02:19:27.971Z,205.210.31.161,52519,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661354d3616a1e7d9c623c18,TCP,661354d2616a1e7d9c623c17,2024-04-08T02:22:10.786Z,45.141.36.22,41874,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403384:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 43,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135603616a1e7d9c623c1a,pcap,66135602616a1e7d9c623c19,2024-04-08T02:27:14.556Z,45.84.198.81,41109,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613589b616a1e7d9c623c1c,pcap,66135898616a1e7d9c623c1b,2024-04-08T02:38:16.926Z,45.141.36.22,41874,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613590d616a1e7d9c623c1e,TCP,6613590b616a1e7d9c623c1d,2024-04-08T02:40:11.106Z,183.81.169.238,58738,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135a99616a1e7d9c623c20,TCP,66135a97616a1e7d9c623c1f,2024-04-08T02:46:47.396Z,179.43.180.106,58882,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135bc3616a1e7d9c623c22,TCP,66135bc2616a1e7d9c623c21,2024-04-08T02:51:46.403Z,38.132.109.165,34960,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403366:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 34,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135efd616a1e7d9c623c24,TCP,66135efc616a1e7d9c623c23,2024-04-08T03:05:32.771Z,45.33.87.154,60403,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525030:969,30,ET 3CORESec Poor Reputation IP TCP group 16,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135f09616a1e7d9c623c26,TCP,66135f07616a1e7d9c623c25,2024-04-08T03:05:43.011Z,45.33.87.154,60404,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66135f69616a1e7d9c623c28,TCP,66135f69616a1e7d9c623c27,2024-04-08T03:07:21.315Z,185.196.8.151,49167,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661361bf616a1e7d9c623c2a,pcap,661361bd616a1e7d9c623c29,2024-04-08T03:17:17.221Z,198.12.68.106,56460,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613655f616a1e7d9c623c2c,TCP,6613655f616a1e7d9c623c2b,2024-04-08T03:32:47.076Z,34.82.66.16,2470,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66136593616a1e7d9c623c2e,pcap,66136592616a1e7d9c623c2d,2024-04-08T03:33:38.902Z,35.226.237.69,58324,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661365d8616a1e7d9c623c30,TCP,661365d7616a1e7d9c623c2f,2024-04-08T03:34:47.587Z,34.82.66.16,2169,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661365de616a1e7d9c623c32,TCP,661365dd616a1e7d9c623c31,2024-04-08T03:34:53.732Z,34.82.66.25,53034,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66136650616a1e7d9c623c34,TCP,66136650616a1e7d9c623c33,2024-04-08T03:36:48.099Z,34.82.66.16,2297,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66136665616a1e7d9c623c36,TCP,66136664616a1e7d9c623c35,2024-04-08T03:37:08.324Z,34.82.66.25,52812,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66136888616a1e7d9c623c38,pcap,66136885616a1e7d9c623c37,2024-04-08T03:46:13.333Z,185.169.4.105,45828,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66136e4b616a1e7d9c623c3a,pcap,66136e4a616a1e7d9c623c39,2024-04-08T04:10:50.785Z,185.169.4.105,45592,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66136e78616a1e7d9c623c3c,pcap,66136e78616a1e7d9c623c3b,2024-04-08T04:11:36.032Z,220.189.236.226,49487,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613702c616a1e7d9c623c3e,TCP,66137029616a1e7d9c623c3d,2024-04-08T04:18:49.955Z,198.235.24.165,55700,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661375a1616a1e7d9c623c40,pcap,6613759f616a1e7d9c623c3f,2024-04-08T04:42:07.961Z,38.65.139.184,50080,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661376c1616a1e7d9c623c42,pcap,661376c0616a1e7d9c623c41,2024-04-08T04:46:56.306Z,198.235.24.211,49753,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66137b28616a1e7d9c623c44,pcap,66137b27616a1e7d9c623c43,2024-04-08T05:05:43.361Z,185.169.4.105,52193,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66137b5b616a1e7d9c623c46,pcap,66137b5a616a1e7d9c623c45,2024-04-08T05:06:34.824Z,172.104.242.173,40215,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66137c96616a1e7d9c623c48,TCP,66137c95616a1e7d9c623c47,2024-04-08T05:11:49.475Z,198.235.24.162,54035,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613850d616a1e7d9c623c4a,TCP,6613850b616a1e7d9c623c49,2024-04-08T05:47:55.234Z,198.235.24.172,50334,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613866c616a1e7d9c623c4c,TCP,6613866a616a1e7d9c623c4b,2024-04-08T05:53:46.466Z,66.240.236.109,35097,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525034:969,30,ET 3CORESec Poor Reputation IP TCP group 18,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66138681616a1e7d9c623c4e,pcap,66138680616a1e7d9c623c4d,2024-04-08T05:54:08.978Z,66.240.236.109,40480,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613872c616a1e7d9c623c50,TCP,6613872c616a1e7d9c623c4f,2024-04-08T05:57:00.002Z,91.92.251.164,10000,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2400006:3941,30,ET DROP Spamhaus DROP Listed Traffic Inbound group 7,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661389c4616a1e7d9c623c52,TCP,661389c2616a1e7d9c623c51,2024-04-08T06:08:02.531Z,183.81.169.238,53374,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66138b66616a1e7d9c623c54,TCP,66138b64616a1e7d9c623c53,2024-04-08T06:15:00.337Z,45.33.110.79,60706,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403388:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 45,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66138e40616a1e7d9c623c56,pcap,66138e3e616a1e7d9c623c55,2024-04-08T06:27:10.649Z,162.244.66.210,52699,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66138e61616a1e7d9c623c58,pcap,66138e60616a1e7d9c623c57,2024-04-08T06:27:44.081Z,112.216.180.155,56363,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613908a616a1e7d9c623c5a,pcap,66139089616a1e7d9c623c59,2024-04-08T06:36:57.529Z,198.235.24.2,53640,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613930d616a1e7d9c623c5c,TCP,6613930c616a1e7d9c623c5b,2024-04-08T06:47:40.519Z,167.94.138.133,2832,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613979b616a1e7d9c623c5e,TCP,6613979a616a1e7d9c623c5d,2024-04-08T07:07:06.860Z,66.240.192.82,48382,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403462:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 82,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613994e616a1e7d9c623c60,pcap,6613994d616a1e7d9c623c5f,2024-04-08T07:14:21.448Z,185.169.4.105,56099,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66139a36616a1e7d9c623c62,TCP,66139a33616a1e7d9c623c61,2024-04-08T07:18:11.435Z,167.94.145.22,56191,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66139af9616a1e7d9c623c64,pcap,66139af7616a1e7d9c623c63,2024-04-08T07:21:27.051Z,194.169.175.34,59787,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613a228616a1e7d9c623c66,pcap,6613a225616a1e7d9c623c65,2024-04-08T07:52:05.697Z,176.113.115.123,41829,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613a303616a1e7d9c623c68,TCP,6613a303616a1e7d9c623c67,2024-04-08T07:55:47.305Z,179.43.180.106,53452,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613a5b6616a1e7d9c623c6a,pcap,6613a5b4616a1e7d9c623c69,2024-04-08T08:07:16.427Z,167.99.67.45,55487,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613a7fa616a1e7d9c623c6c,TCP,6613a7fa616a1e7d9c623c6b,2024-04-08T08:16:58.090Z,130.61.228.215,49680,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613a902616a1e7d9c623c6e,pcap,6613a901616a1e7d9c623c6d,2024-04-08T08:21:21.633Z,46.101.207.161,57492,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613a9c0616a1e7d9c623c70,pcap,6613a9be616a1e7d9c623c6f,2024-04-08T08:24:30.525Z,5.10.250.241,51646,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613ad8a616a1e7d9c623c72,TCP,6613ad88616a1e7d9c623c71,2024-04-08T08:40:40.426Z,45.79.163.53,56226,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525030:969,30,ET 3CORESec Poor Reputation IP TCP group 16,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613b073616a1e7d9c623c74,TCP,6613b072616a1e7d9c623c73,2024-04-08T08:53:06.923Z,45.93.20.155,59679,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2400001:3941,30,ET DROP Spamhaus DROP Listed Traffic Inbound group 2,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613b079616a1e7d9c623c76,pcap,6613b078616a1e7d9c623c75,2024-04-08T08:53:12.860Z,206.168.34.170,59036,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613b0c1616a1e7d9c623c78,pcap,6613b0be616a1e7d9c623c77,2024-04-08T08:54:22.917Z,198.211.114.179,55473,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613b296616a1e7d9c623c7a,pcap,6613b294616a1e7d9c623c79,2024-04-08T09:02:12.869Z,185.169.4.105,42713,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613b808616a1e7d9c623c7c,pcap,6613b806616a1e7d9c623c7b,2024-04-08T09:25:26.597Z,192.241.233.46,51826,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613ba25616a1e7d9c623c7e,pcap,6613ba25616a1e7d9c623c7d,2024-04-08T09:34:29.294Z,176.113.115.156,48172,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613ba8b616a1e7d9c623c80,pcap,6613ba89616a1e7d9c623c7f,2024-04-08T09:36:09.868Z,109.205.213.120,53801,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613bec2616a1e7d9c623c82,pcap,6613bec2616a1e7d9c623c81,2024-04-08T09:54:10.053Z,45.8.22.24,49400,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613c02d616a1e7d9c623c84,TCP,6613c02c616a1e7d9c623c83,2024-04-08T10:00:12.266Z,185.196.8.151,44025,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613c262616a1e7d9c623c86,TCP,6613c261616a1e7d9c623c85,2024-04-08T10:09:37.515Z,179.43.180.106,42082,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613c277616a1e7d9c623c88,TCP,6613c275616a1e7d9c623c87,2024-04-08T10:09:57.996Z,34.162.60.124,1967,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613c63e616a1e7d9c623c8a,pcap,6613c63c616a1e7d9c623c89,2024-04-08T10:26:04.638Z,45.93.20.155,59679,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613c6b7616a1e7d9c623c8c,TCP,6613c6b6616a1e7d9c623c8b,2024-04-08T10:28:06.506Z,198.235.24.2,54021,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613c77a616a1e7d9c623c8e,TCP,6613c779616a1e7d9c623c8d,2024-04-08T10:31:21.066Z,198.235.24.13,50108,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613cbb7616a1e7d9c623c90,TCP,6613cbb4616a1e7d9c623c8f,2024-04-08T10:49:24.465Z,34.162.60.124,44052,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613cc3e616a1e7d9c623c92,TCP,6613cc3b616a1e7d9c623c91,2024-04-08T10:51:39.626Z,34.162.60.124,50698,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ccb9616a1e7d9c623c94,TCP,6613ccb8616a1e7d9c623c93,2024-04-08T10:53:44.555Z,34.162.60.124,57188,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613cd37616a1e7d9c623c96,TCP,6613cd37616a1e7d9c623c95,2024-04-08T10:55:51.530Z,34.162.60.124,58108,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613cd9a616a1e7d9c623c98,pcap,6613cd9a616a1e7d9c623c97,2024-04-08T10:57:30.548Z,198.235.24.216,49811,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613cdb5616a1e7d9c623c9a,TCP,6613cdb5616a1e7d9c623c99,2024-04-08T10:57:57.482Z,34.162.60.124,34220,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ce0f616a1e7d9c623c9c,TCP,6613ce0f616a1e7d9c623c9b,2024-04-08T10:59:27.595Z,183.81.169.238,38482,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ce34616a1e7d9c623c9e,TCP,6613ce32616a1e7d9c623c9d,2024-04-08T11:00:02.411Z,34.162.60.124,37466,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ceb2616a1e7d9c623ca0,TCP,6613ceb1616a1e7d9c623c9f,2024-04-08T11:02:09.385Z,34.162.60.124,53834,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613cf30616a1e7d9c623ca2,TCP,6613cf30616a1e7d9c623ca1,2024-04-08T11:04:16.360Z,34.162.60.124,57328,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613d261616a1e7d9c623ca4,TCP,6613d260616a1e7d9c623ca3,2024-04-08T11:17:52.490Z,167.94.146.51,38406,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613d4d8616a1e7d9c623ca6,pcap,6613d4d7616a1e7d9c623ca5,2024-04-08T11:28:23.558Z,185.169.4.105,55373,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613d87b616a1e7d9c623ca8,TCP,6613d879616a1e7d9c623ca7,2024-04-08T11:43:53.066Z,45.119.210.146,55208,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403384:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 43,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613df2d616a1e7d9c623caa,TCP,6613df2b616a1e7d9c623ca9,2024-04-08T12:12:27.263Z,5.10.250.241,51646,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403306:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 4,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613e245616a1e7d9c623cac,TCP,6613e244616a1e7d9c623cab,2024-04-08T12:25:40.841Z,119.246.242.169,34578,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613e3a4616a1e7d9c623cae,TCP,6613e3a2616a1e7d9c623cad,2024-04-08T12:31:30.026Z,45.79.177.245,45373,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403394:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 48,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613e843616a1e7d9c623cb0,TCP,6613e840616a1e7d9c623caf,2024-04-08T12:51:12.804Z,183.81.169.238,48973,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2525014:969,30,ET 3CORESec Poor Reputation IP TCP group 8,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ebfd616a1e7d9c623cb2,pcap,6613ebfa616a1e7d9c623cb1,2024-04-08T13:07:06.653Z,45.79.186.176,52851,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613ed4b616a1e7d9c623cb4,TCP,6613ed4a616a1e7d9c623cb3,2024-04-08T13:12:42.068Z,65.49.1.74,33688,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403458:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 80,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ed84616a1e7d9c623cb6,TCP,6613ed84616a1e7d9c623cb5,2024-04-08T13:13:40.427Z,65.49.1.67,15427,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403458:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 80,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613ed8d616a1e7d9c623cb8,pcap,6613ed8d616a1e7d9c623cb7,2024-04-08T13:13:49.317Z,78.128.113.34,58331,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613eeae616a1e7d9c623cba,TCP,6613eeac616a1e7d9c623cb9,2024-04-08T13:18:36.362Z,45.79.186.176,35100,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2403394:90990,30,ET CINS Active Threat Intelligence Poor Reputation IP TCP group 48,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
6613f14b616a1e7d9c623cbc,pcap,6613f149616a1e7d9c623cbb,2024-04-08T13:29:45.079Z,45.119.210.146,55208,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613f832616a1e7d9c623cbe,pcap,6613f831616a1e7d9c623cbd,2024-04-08T13:59:13.638Z,216.218.206.74,48012,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
6613ff55616a1e7d9c623cc0,TCP,6613ff52616a1e7d9c623cbf,2024-04-08T14:29:38.925Z,193.163.125.122,43618,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2402000:6966,30,ET DROP Dshield Block Listed Source group 1,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661400e8616a1e7d9c623cc2,pcap,661400e7616a1e7d9c623cc1,2024-04-08T14:36:23.932Z,38.132.109.181,50358,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
661404a2616a1e7d9c623cc4,pcap,661404a0616a1e7d9c623cc3,2024-04-08T14:52:16.061Z,185.169.4.105,41895,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66140729616a1e7d9c623cc6,pcap,66140729616a1e7d9c623cc5,2024-04-08T15:03:05.476Z,176.113.115.123,48455,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66140853616a1e7d9c623cc8,TCP,66140852616a1e7d9c623cc7,2024-04-08T15:08:02.826Z,45.93.20.175,44924,3389,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2400001:3941,30,ET DROP Spamhaus DROP Listed Traffic Inbound group 2,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
661409ec616a1e7d9c623cca,pcap,661409ea616a1e7d9c623cc9,2024-04-08T15:14:50.980Z,45.13.58.118,46022,3389,9138a256-f4c1-11ee-8a18-716c3fa0a742,dionaea,,,,,,,,,
66141128616a1e7d9c623ccc,TCP,66141126616a1e7d9c623ccb,2024-04-08T15:45:42.795Z,175.193.64.181,60232,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2001219:19,4,ET SCAN Potential SSH Scan,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
66141678616a1e7d9c623cce,TCP,66141677616a1e7d9c623ccd,2024-04-08T16:08:23.691Z,91.92.251.164,10000,22,41a46812-f4c4-11ee-8a18-716c3fa0a742,snort,10.138.0.6,2,1:2400006:3941,30,ET DROP Spamhaus DROP Listed Traffic Inbound group 7,41a46812-f4c4-11ee-8a18-716c3fa0a742,,,
